seasonday,season,day,datetime,timestamp,name,tag,result,mode,brawler,points,used_tickets,with_club_mate,type,map_id,map_name,starplayer,equipes,Joueur1,Joueur2,Joueur3
Saison 5 J1,Saison 5,J1,2022-06-08 21:51:06,20220608T215106.000Z,poseidon,#U20VP2L2,victory,bounty,BYRON,9,2,True,,,,,"['CaptainDirty', 'poseidon', 'bab2o']",CaptainDirty,poseidon,bab2o
Saison 5 J1,Saison 5,J1,2022-06-08 21:51:06,20220608T215106.000Z,bab2o,#29RG28UJY,victory,bounty,LEON,9,2,True,,,,,"['CaptainDirty', 'poseidon', 'bab2o']",CaptainDirty,poseidon,bab2o
Saison 5 J1,Saison 5,J1,2022-06-09 09:27:22,20220609T092722.000Z,RaZoR,#Y09GU88RJ,victory,bounty,SURGE,9,2,True,,,,,"['RaZoR', 'Raptoris']",RaZoR,Raptoris,
Saison 5 J1,Saison 5,J1,2022-06-09 09:27:22,20220609T092722.000Z,Raptoris,#22JJ92GP2,victory,bounty,EVE,9,2,True,,,,,"['RaZoR', 'Raptoris']",RaZoR,Raptoris,
Saison 5 J1,Saison 5,J1,2022-06-09 09:34:33,20220609T093433.000Z,♣️megumi♣️,#2PC8U08Q,victory,gemGrab,SPIKE,9,2,True,,,,,"['♣️megumi♣️', '🌑🈲Kãgâmíī㊙️🎴', '⚡️ Sukuna ⚡️']",♣️megumi♣️,🌑🈲Kãgâmíī㊙️🎴,⚡️ Sukuna ⚡️
Saison 5 J1,Saison 5,J1,2022-06-09 09:34:33,20220609T093433.000Z,🌑🈲Kãgâmíī㊙️🎴,#GRL0JLVG,victory,gemGrab,JESSIE,9,2,True,,,,,"['♣️megumi♣️', '🌑🈲Kãgâmíī㊙️🎴', '⚡️ Sukuna ⚡️']",♣️megumi♣️,🌑🈲Kãgâmíī㊙️🎴,⚡️ Sukuna ⚡️
Saison 5 J1,Saison 5,J1,2022-06-09 09:34:33,20220609T093433.000Z,⚡️ Sukuna ⚡️,#9RGCQ0UYC,victory,gemGrab,RICO,9,2,True,,,,,"['♣️megumi♣️', '🌑🈲Kãgâmíī㊙️🎴', '⚡️ Sukuna ⚡️']",♣️megumi♣️,🌑🈲Kãgâmíī㊙️🎴,⚡️ Sukuna ⚡️
Saison 5 J1,Saison 5,J1,2022-06-09 09:42:37,20220609T094237.000Z,🌑🈲Kãgâmíī㊙️🎴,#GRL0JLVG,victory,bounty,JESSIE,9,2,True,,,,,"['🌑🈲Kãgâmíī㊙️🎴', '⚡️ Sukuna ⚡️', '♣️megumi♣️']",🌑🈲Kãgâmíī㊙️🎴,⚡️ Sukuna ⚡️,♣️megumi♣️
Saison 5 J1,Saison 5,J1,2022-06-09 09:42:37,20220609T094237.000Z,⚡️ Sukuna ⚡️,#9RGCQ0UYC,victory,bounty,SQUEAK,9,2,True,,,,,"['🌑🈲Kãgâmíī㊙️🎴', '⚡️ Sukuna ⚡️', '♣️megumi♣️']",🌑🈲Kãgâmíī㊙️🎴,⚡️ Sukuna ⚡️,♣️megumi♣️
Saison 5 J1,Saison 5,J1,2022-06-09 09:42:37,20220609T094237.000Z,♣️megumi♣️,#2PC8U08Q,victory,bounty,SPIKE,9,2,True,,,,,"['🌑🈲Kãgâmíī㊙️🎴', '⚡️ Sukuna ⚡️', '♣️megumi♣️']",🌑🈲Kãgâmíī㊙️🎴,⚡️ Sukuna ⚡️,♣️megumi♣️
Saison 5 J1,Saison 5,J1,2022-06-09 11:48:43,20220609T114843.000Z,kozuka98,#YY82CQ9R,victory,bounty,PENNY,9,2,True,,,,,"['kozuka98', '💠 GoJo 💠', 'Hermione']",kozuka98,💠 GoJo 💠,Hermione
Saison 5 J1,Saison 5,J1,2022-06-09 11:48:43,20220609T114843.000Z,💠 GoJo 💠,#LUUGUJVQ,victory,bounty,GRIFF,9,2,True,,,,,"['kozuka98', '💠 GoJo 💠', 'Hermione']",kozuka98,💠 GoJo 💠,Hermione
Saison 5 J1,Saison 5,J1,2022-06-09 11:48:43,20220609T114843.000Z,Hermione,#L29YPY8G,victory,bounty,TARA,9,2,True,,,,,"['kozuka98', '💠 GoJo 💠', 'Hermione']",kozuka98,💠 GoJo 💠,Hermione
Saison 5 J1,Saison 5,J1,2022-06-09 11:54:49,20220609T115449.000Z,kozuka98,#YY82CQ9R,victory,hotZone,SPIKE,9,2,True,,,,,"['kozuka98', '💠 GoJo 💠', 'Hermione']",kozuka98,💠 GoJo 💠,Hermione
Saison 5 J1,Saison 5,J1,2022-06-09 11:54:49,20220609T115449.000Z,💠 GoJo 💠,#LUUGUJVQ,victory,hotZone,PIPER,9,2,True,,,,,"['kozuka98', '💠 GoJo 💠', 'Hermione']",kozuka98,💠 GoJo 💠,Hermione
Saison 5 J1,Saison 5,J1,2022-06-09 11:54:49,20220609T115449.000Z,Hermione,#L29YPY8G,victory,hotZone,SURGE,9,2,True,,,,,"['kozuka98', '💠 GoJo 💠', 'Hermione']",kozuka98,💠 GoJo 💠,Hermione
Saison 5 J2,Saison 5,J2,2022-06-11 08:59:04,20220611T085904.000Z,Juliette,#YQPRCLC9J,defeat,heist,BO,3,2,False,teamRanked,,,,['Juliette'],Juliette,,
Saison 5 J2,Saison 5,J2,2022-06-11 12:32:21,20220611T123221.000Z,Warlex,#9P8JPLG2G,defeat,heist,JESSIE,3,2,False,teamRanked,,,,['Warlex'],Warlex,,
Saison 5 J2,Saison 5,J2,2022-06-11 12:37:30,20220611T123730.000Z,Warlex,#9P8JPLG2G,defeat,gemGrab,SPIKE,3,2,False,teamRanked,,,,['Warlex'],Warlex,,
Saison 5 J2,Saison 5,J2,2022-06-11 13:20:15,20220611T132015.000Z,poseidon,#U20VP2L2,defeat,gemGrab,GALE,3,2,False,teamRanked,,,,['poseidon'],poseidon,,
Saison 5 J2,Saison 5,J2,2022-06-11 13:20:23,20220611T132023.000Z,Kralito,#YR9UGCV8,defeat,knockout,BROCK,3,2,False,teamRanked,,,,['Kralito'],Kralito,,
Saison 5 J2,Saison 5,J2,2022-06-11 13:43:51,20220611T134351.000Z,bazook.F,#R2UPR9VC,defeat,heist,SPIKE,3,2,False,teamRanked,,,,['bazook.F'],bazook.F,,
Saison 5 J3,Saison 5,J3,2022-06-12 22:13:14,20220612T221314.000Z,Kralito,#YR9UGCV8,defeat,gemGrab,GRIFF,3,2,False,teamRanked,,,,['Kralito'],Kralito,,
Saison 5 J3,Saison 5,J3,2022-06-12 22:19:04,20220612T221904.000Z,Kralito,#YR9UGCV8,defeat,bounty,JACKY,3,2,False,teamRanked,,,,['Kralito'],Kralito,,
Saison 5 J3,Saison 5,J3,2022-06-13 11:14:32,20220613T111432.000Z,bazook.F,#R2UPR9VC,defeat,knockout,BEA,3,2,False,teamRanked,,,,['bazook.F'],bazook.F,,
Saison 5 J3,Saison 5,J3,2022-06-13 11:26:14,20220613T112614.000Z,bazook.F,#R2UPR9VC,defeat,knockout,BO,3,2,False,teamRanked,,,,['bazook.F'],bazook.F,,
Saison 5 J3,Saison 5,J3,2022-06-13 12:35:55,20220613T123555.000Z,BOOTES,#2998YYCUP,defeat,heist,BO,3,2,False,teamRanked,,,,['BOOTES'],BOOTES,,
Saison 5 J3,Saison 5,J3,2022-06-13 13:05:00,20220613T130500.000Z,BOOTES,#2998YYCUP,defeat,heist,COLT,3,2,False,teamRanked,,,,['BOOTES'],BOOTES,,
Saison 5 J3,Saison 5,J3,2022-06-13 13:19:53,20220613T131953.000Z,BOOTES,#2998YYCUP,defeat,brawlBall,PAM,3,2,False,teamRanked,,,,['BOOTES'],BOOTES,,
Saison 6 J1,Saison 6,J1,2022-06-16 10:51:19,20220616T105119.000Z,BOOTES,#2998YYCUP,defeat,heist,COLT,3,2,False,teamRanked,,,,['BOOTES'],BOOTES,,
Saison 6 J1,Saison 6,J1,2022-06-16 10:55:56,20220616T105556.000Z,BOOTES,#2998YYCUP,defeat,knockout,BO,3,2,False,teamRanked,,,,['BOOTES'],BOOTES,,
Saison 6 J1,Saison 6,J1,2022-06-16 11:16:45,20220616T111645.000Z,kozuka98,#YY82CQ9R,defeat,brawlBall,SPIKE,3,2,False,teamRanked,,,,['kozuka98'],kozuka98,,
Saison 6 J1,Saison 6,J1,2022-06-16 12:46:37,20220616T124637.000Z,Cryox,#VYCUP02,defeat,heist,PIPER,3,2,False,teamRanked,,,,['Cryox'],Cryox,,
Saison 6 J2,Saison 6,J2,2022-06-17 21:21:35,20220617T212135.000Z,Clot,#YY8VGJ9UR,defeat,brawlBall,EMZ,3,2,False,teamRanked,,,,['Clot'],Clot,,
Saison 6 J2,Saison 6,J2,2022-06-17 21:26:03,20220617T212603.000Z,Clot,#YY8VGJ9UR,defeat,knockout,BROCK,3,2,False,teamRanked,,,,['Clot'],Clot,,
Saison 6 J2,Saison 6,J2,2022-06-18 13:58:15,20220618T135815.000Z,tonio,#9GY2PU0Q,defeat,gemGrab,JANET,3,2,False,teamRanked,,,,['tonio'],tonio,,
Saison 6 J3,Saison 6,J3,2022-06-19 21:15:52,20220619T211552.000Z,bab2o,#29RG28UJY,defeat,gemGrab,GRIFF,3,2,False,teamRanked,,,,['bab2o'],bab2o,,
Saison 6 J3,Saison 6,J3,2022-06-19 21:25:21,20220619T212521.000Z,bab2o,#29RG28UJY,defeat,brawlBall,BROCK,3,2,False,teamRanked,,,,['bab2o'],bab2o,,
Saison 6 J3,Saison 6,J3,2022-06-20 12:46:21,20220620T124621.000Z,kozuka98,#YY82CQ9R,defeat,heist,SPIKE,3,2,False,teamRanked,,,,['kozuka98'],kozuka98,,
Saison 6 J3,Saison 6,J3,2022-06-20 12:50:20,20220620T125020.000Z,kozuka98,#YY82CQ9R,defeat,heist,SPIKE,3,2,False,teamRanked,,,,['kozuka98'],kozuka98,,
Saison 6 J3,Saison 6,J3,2022-06-20 13:02:53,20220620T130253.000Z,LeK,#CCVV0RUQ,defeat,heist,BARLEY,3,2,False,teamRanked,,,,['LeK'],LeK,,
Saison 5 J2,Saison 5,J2,2022-06-10 14:37:00,20220610T143700.000Z,Cryox,#VYCUP02,defeat,heist,COLETTE,5,2,True,teamRanked,,,,"['Cryox', 'bab2o', 'Hermione']",Cryox,bab2o,Hermione
Saison 5 J2,Saison 5,J2,2022-06-10 14:37:00,20220610T143700.000Z,bab2o,#29RG28UJY,defeat,heist,DYNAMIKE,5,2,True,teamRanked,,,,"['Cryox', 'bab2o', 'Hermione']",Cryox,bab2o,Hermione
Saison 5 J2,Saison 5,J2,2022-06-10 14:37:00,20220610T143700.000Z,Hermione,#L29YPY8G,defeat,heist,NITA,5,2,True,teamRanked,,,,"['Cryox', 'bab2o', 'Hermione']",Cryox,bab2o,Hermione
Saison 5 J2,Saison 5,J2,2022-06-10 15:08:55,20220610T150855.000Z,ulyssigno,#P0UULUC2R,defeat,heist,JESSIE,5,2,True,teamRanked,,,,"['ulyssigno', 'mthg_', 'CaptainDirty']",ulyssigno,mthg_,CaptainDirty
Saison 5 J2,Saison 5,J2,2022-06-10 15:08:55,20220610T150855.000Z,mthg_,#L0VRP2G9,defeat,heist,SPIKE,5,2,True,teamRanked,,,,"['ulyssigno', 'mthg_', 'CaptainDirty']",ulyssigno,mthg_,CaptainDirty
Saison 5 J2,Saison 5,J2,2022-06-10 15:08:55,20220610T150855.000Z,CaptainDirty,#8L9QQYC2,defeat,heist,BROCK,5,2,True,teamRanked,,,,"['ulyssigno', 'mthg_', 'CaptainDirty']",ulyssigno,mthg_,CaptainDirty
Saison 5 J2,Saison 5,J2,2022-06-10 19:18:30,20220610T191830.000Z,⚡️ Sukuna ⚡️,#9RGCQ0UYC,defeat,knockout,SPROUT,5,2,True,teamRanked,,,,"['⚡️ Sukuna ⚡️', '♣️megumi♣️']",⚡️ Sukuna ⚡️,♣️megumi♣️,
Saison 5 J2,Saison 5,J2,2022-06-10 19:18:30,20220610T191830.000Z,♣️megumi♣️,#2PC8U08Q,defeat,knockout,BYRON,5,2,True,teamRanked,,,,"['⚡️ Sukuna ⚡️', '♣️megumi♣️']",⚡️ Sukuna ⚡️,♣️megumi♣️,
Saison 5 J2,Saison 5,J2,2022-06-10 19:24:59,20220610T192459.000Z,⚡️ Sukuna ⚡️,#9RGCQ0UYC,defeat,hotZone,LEON,5,2,True,teamRanked,,,,"['⚡️ Sukuna ⚡️', '♣️megumi♣️']",⚡️ Sukuna ⚡️,♣️megumi♣️,
Saison 5 J2,Saison 5,J2,2022-06-10 19:24:59,20220610T192459.000Z,♣️megumi♣️,#2PC8U08Q,defeat,hotZone,SPIKE,5,2,True,teamRanked,,,,"['⚡️ Sukuna ⚡️', '♣️megumi♣️']",⚡️ Sukuna ⚡️,♣️megumi♣️,
Saison 5 J2,Saison 5,J2,2022-06-11 10:10:53,20220611T101053.000Z,RaZoR,#Y09GU88RJ,defeat,bounty,SURGE,5,2,True,teamRanked,,,,"['RaZoR', 'Raptoris']",RaZoR,Raptoris,
Saison 5 J2,Saison 5,J2,2022-06-11 10:10:53,20220611T101053.000Z,Raptoris,#22JJ92GP2,defeat,bounty,BYRON,5,2,True,teamRanked,,,,"['RaZoR', 'Raptoris']",RaZoR,Raptoris,
Saison 5 J2,Saison 5,J2,2022-06-11 10:32:32,20220611T103232.000Z,BOOTES,#2998YYCUP,defeat,brawlBall,COLT,5,2,True,teamRanked,,,,"['BOOTES', 'Paffiver']",BOOTES,Paffiver,
Saison 5 J2,Saison 5,J2,2022-06-11 10:32:32,20220611T103232.000Z,Paffiver,#99RLU8LQ,defeat,brawlBall,EVE,5,2,True,teamRanked,,,,"['BOOTES', 'Paffiver']",BOOTES,Paffiver,
Saison 5 J2,Saison 5,J2,2022-06-11 10:46:41,20220611T104641.000Z,BOOTES,#2998YYCUP,defeat,bounty,EMZ,5,2,True,teamRanked,,,,"['BOOTES', 'Zeuss']",BOOTES,Zeuss,
Saison 5 J2,Saison 5,J2,2022-06-11 10:46:41,20220611T104641.000Z,Zeuss,#JQLGVVP8,defeat,bounty,JESSIE,5,2,True,teamRanked,,,,"['BOOTES', 'Zeuss']",BOOTES,Zeuss,
Saison 5 J2,Saison 5,J2,2022-06-11 10:49:13,20220611T104913.000Z,Maitre Yoda,#280CU8P8Y,defeat,brawlBall,TARA,5,2,True,teamRanked,,,,"['Maitre Yoda', 'HugoNeet🚭']",Maitre Yoda,HugoNeet🚭,
Saison 5 J2,Saison 5,J2,2022-06-11 10:49:13,20220611T104913.000Z,HugoNeet🚭,#PCYC9V2Q0,defeat,brawlBall,JESSIE,5,2,True,teamRanked,,,,"['Maitre Yoda', 'HugoNeet🚭']",Maitre Yoda,HugoNeet🚭,
Saison 5 J2,Saison 5,J2,2022-06-11 10:54:19,20220611T105419.000Z,Maitre Yoda,#280CU8P8Y,defeat,gemGrab,POCO,5,2,True,teamRanked,,,,"['Maitre Yoda', 'HugoNeet🚭']",Maitre Yoda,HugoNeet🚭,
Saison 5 J2,Saison 5,J2,2022-06-11 10:54:19,20220611T105419.000Z,HugoNeet🚭,#PCYC9V2Q0,defeat,gemGrab,BELLE,5,2,True,teamRanked,,,,"['Maitre Yoda', 'HugoNeet🚭']",Maitre Yoda,HugoNeet🚭,
Saison 5 J2,Saison 5,J2,2022-06-11 11:06:47,20220611T110647.000Z,🌑🈲Kãgâmíī㊙️🎴,#GRL0JLVG,defeat,hotZone,TARA,5,2,True,teamRanked,,,,"['🌑🈲Kãgâmíī㊙️🎴', '💠 GoJo 💠']",🌑🈲Kãgâmíī㊙️🎴,💠 GoJo 💠,
Saison 5 J2,Saison 5,J2,2022-06-11 11:06:47,20220611T110647.000Z,💠 GoJo 💠,#LUUGUJVQ,defeat,hotZone,SPIKE,5,2,True,teamRanked,,,,"['🌑🈲Kãgâmíī㊙️🎴', '💠 GoJo 💠']",🌑🈲Kãgâmíī㊙️🎴,💠 GoJo 💠,
Saison 5 J2,Saison 5,J2,2022-06-11 11:22:41,20220611T112241.000Z,kozuka98,#YY82CQ9R,defeat,bounty,SANDY,5,2,True,teamRanked,,,,"['kozuka98', 'Zeuss']",kozuka98,Zeuss,
Saison 5 J2,Saison 5,J2,2022-06-11 11:22:41,20220611T112241.000Z,Zeuss,#JQLGVVP8,defeat,bounty,BROCK,5,2,True,teamRanked,,,,"['kozuka98', 'Zeuss']",kozuka98,Zeuss,
Saison 5 J2,Saison 5,J2,2022-06-11 11:35:15,20220611T113515.000Z,LeK,#CCVV0RUQ,defeat,hotZone,DYNAMIKE,5,2,True,teamRanked,,,,"['LeK', 'kozuka98']",LeK,kozuka98,
Saison 5 J2,Saison 5,J2,2022-06-11 11:35:15,20220611T113515.000Z,kozuka98,#YY82CQ9R,defeat,hotZone,PIPER,5,2,True,teamRanked,,,,"['LeK', 'kozuka98']",LeK,kozuka98,
Saison 5 J2,Saison 5,J2,2022-06-11 13:04:34,20220611T130434.000Z,Paffiver,#99RLU8LQ,defeat,gemGrab,CROW,5,2,True,teamRanked,,,,"['Paffiver', 'Croqueur']",Paffiver,Croqueur,
Saison 5 J2,Saison 5,J2,2022-06-11 13:04:34,20220611T130434.000Z,Croqueur,#8G8YVU0VU,defeat,gemGrab,EVE,5,2,True,teamRanked,,,,"['Paffiver', 'Croqueur']",Paffiver,Croqueur,
Saison 5 J2,Saison 5,J2,2022-06-11 13:28:38,20220611T132838.000Z,Kralito,#YR9UGCV8,defeat,hotZone,GALE,5,2,True,teamRanked,,,,"['Kralito', 'Croqueur']",Kralito,Croqueur,
Saison 5 J2,Saison 5,J2,2022-06-11 13:28:38,20220611T132838.000Z,Croqueur,#8G8YVU0VU,defeat,hotZone,JESSIE,5,2,True,teamRanked,,,,"['Kralito', 'Croqueur']",Kralito,Croqueur,
Saison 5 J3,Saison 5,J3,2022-06-12 14:29:11,20220612T142911.000Z,tonio,#9GY2PU0Q,defeat,brawlBall,BROCK,5,2,True,teamRanked,,,,"['tonio', 'bab2o', 'CaptainDirty']",tonio,bab2o,CaptainDirty
Saison 5 J3,Saison 5,J3,2022-06-12 14:29:11,20220612T142911.000Z,bab2o,#29RG28UJY,defeat,brawlBall,MR. P,5,2,True,teamRanked,,,,"['tonio', 'bab2o', 'CaptainDirty']",tonio,bab2o,CaptainDirty
Saison 5 J3,Saison 5,J3,2022-06-12 14:29:11,20220612T142911.000Z,CaptainDirty,#8L9QQYC2,defeat,brawlBall,GALE,5,2,True,teamRanked,,,,"['tonio', 'bab2o', 'CaptainDirty']",tonio,bab2o,CaptainDirty
Saison 5 J3,Saison 5,J3,2022-06-12 14:38:49,20220612T143849.000Z,bab2o,#29RG28UJY,defeat,heist,EVE,5,2,True,teamRanked,,,,"['bab2o', 'CaptainDirty', 'tonio']",bab2o,CaptainDirty,tonio
Saison 5 J3,Saison 5,J3,2022-06-12 14:38:49,20220612T143849.000Z,CaptainDirty,#8L9QQYC2,defeat,heist,AMBER,5,2,True,teamRanked,,,,"['bab2o', 'CaptainDirty', 'tonio']",bab2o,CaptainDirty,tonio
Saison 5 J3,Saison 5,J3,2022-06-12 14:38:49,20220612T143849.000Z,tonio,#9GY2PU0Q,defeat,heist,BROCK,5,2,True,teamRanked,,,,"['bab2o', 'CaptainDirty', 'tonio']",bab2o,CaptainDirty,tonio
Saison 5 J3,Saison 5,J3,2022-06-12 15:15:45,20220612T151545.000Z,⚡️ Sukuna ⚡️,#9RGCQ0UYC,defeat,knockout,MR. P,5,2,True,teamRanked,,,,"['⚡️ Sukuna ⚡️', '♣️megumi♣️']",⚡️ Sukuna ⚡️,♣️megumi♣️,
Saison 5 J3,Saison 5,J3,2022-06-12 15:15:45,20220612T151545.000Z,♣️megumi♣️,#2PC8U08Q,defeat,knockout,SPIKE,5,2,True,teamRanked,,,,"['⚡️ Sukuna ⚡️', '♣️megumi♣️']",⚡️ Sukuna ⚡️,♣️megumi♣️,
Saison 5 J3,Saison 5,J3,2022-06-12 15:24:49,20220612T152449.000Z,⚡️ Sukuna ⚡️,#9RGCQ0UYC,defeat,hotZone,PAM,5,2,True,teamRanked,,,,"['⚡️ Sukuna ⚡️', '♣️megumi♣️']",⚡️ Sukuna ⚡️,♣️megumi♣️,
Saison 5 J3,Saison 5,J3,2022-06-12 15:24:49,20220612T152449.000Z,♣️megumi♣️,#2PC8U08Q,defeat,hotZone,EMZ,5,2,True,teamRanked,,,,"['⚡️ Sukuna ⚡️', '♣️megumi♣️']",⚡️ Sukuna ⚡️,♣️megumi♣️,
Saison 5 J3,Saison 5,J3,2022-06-12 19:11:09,20220612T191109.000Z,poseidon,#U20VP2L2,defeat,heist,RICO,5,2,True,teamRanked,,,,"['poseidon', 'Hermione', 'Clot']",poseidon,Hermione,Clot
Saison 5 J3,Saison 5,J3,2022-06-12 19:11:09,20220612T191109.000Z,Hermione,#L29YPY8G,defeat,heist,NITA,5,2,True,teamRanked,,,,"['poseidon', 'Hermione', 'Clot']",poseidon,Hermione,Clot
Saison 5 J3,Saison 5,J3,2022-06-12 19:11:09,20220612T191109.000Z,Clot,#YY8VGJ9UR,defeat,heist,PENNY,5,2,True,teamRanked,,,,"['poseidon', 'Hermione', 'Clot']",poseidon,Hermione,Clot
Saison 5 J3,Saison 5,J3,2022-06-12 19:18:12,20220612T191812.000Z,Clot,#YY8VGJ9UR,defeat,gemGrab,JESSIE,5,2,True,teamRanked,,,,"['Clot', 'Hermione', 'poseidon']",Clot,Hermione,poseidon
Saison 5 J3,Saison 5,J3,2022-06-12 19:18:12,20220612T191812.000Z,Hermione,#L29YPY8G,defeat,gemGrab,CROW,5,2,True,teamRanked,,,,"['Clot', 'Hermione', 'poseidon']",Clot,Hermione,poseidon
Saison 5 J3,Saison 5,J3,2022-06-12 19:18:12,20220612T191812.000Z,poseidon,#U20VP2L2,defeat,gemGrab,BIBI,5,2,True,teamRanked,,,,"['Clot', 'Hermione', 'poseidon']",Clot,Hermione,poseidon
Saison 5 J3,Saison 5,J3,2022-06-12 19:23:51,20220612T192351.000Z,HugoNeet🚭,#PCYC9V2Q0,defeat,hotZone,JESSIE,5,2,True,teamRanked,,,,"['HugoNeet🚭', 'bnzarr', 'Maitre Yoda']",HugoNeet🚭,bnzarr,Maitre Yoda
Saison 5 J3,Saison 5,J3,2022-06-12 19:23:51,20220612T192351.000Z,bnzarr,#P8J9P2QJ9,defeat,hotZone,LEON,5,2,True,teamRanked,,,,"['HugoNeet🚭', 'bnzarr', 'Maitre Yoda']",HugoNeet🚭,bnzarr,Maitre Yoda
Saison 5 J3,Saison 5,J3,2022-06-12 19:23:51,20220612T192351.000Z,Maitre Yoda,#280CU8P8Y,defeat,hotZone,POCO,5,2,True,teamRanked,,,,"['HugoNeet🚭', 'bnzarr', 'Maitre Yoda']",HugoNeet🚭,bnzarr,Maitre Yoda
Saison 5 J3,Saison 5,J3,2022-06-12 19:24:33,20220612T192433.000Z,Hermione,#L29YPY8G,defeat,heist,BROCK,5,2,True,teamRanked,,,,"['Hermione', 'poseidon', 'Clot']",Hermione,poseidon,Clot
Saison 5 J3,Saison 5,J3,2022-06-12 19:24:33,20220612T192433.000Z,poseidon,#U20VP2L2,defeat,heist,DYNAMIKE,5,2,True,teamRanked,,,,"['Hermione', 'poseidon', 'Clot']",Hermione,poseidon,Clot
Saison 5 J3,Saison 5,J3,2022-06-12 19:24:33,20220612T192433.000Z,Clot,#YY8VGJ9UR,defeat,heist,BO,5,2,True,teamRanked,,,,"['Hermione', 'poseidon', 'Clot']",Hermione,poseidon,Clot
Saison 5 J3,Saison 5,J3,2022-06-13 11:06:55,20220613T110655.000Z,Thomazinho,#PVJCL00P,defeat,brawlBall,BO,5,2,True,teamRanked,,,,"['Thomazinho', 'Croqueur', 'ulyssigno']",Thomazinho,Croqueur,ulyssigno
Saison 5 J3,Saison 5,J3,2022-06-13 11:06:55,20220613T110655.000Z,Croqueur,#8G8YVU0VU,defeat,brawlBall,JESSIE,5,2,True,teamRanked,,,,"['Thomazinho', 'Croqueur', 'ulyssigno']",Thomazinho,Croqueur,ulyssigno
Saison 5 J3,Saison 5,J3,2022-06-13 11:06:55,20220613T110655.000Z,ulyssigno,#P0UULUC2R,defeat,brawlBall,COLT,5,2,True,teamRanked,,,,"['Thomazinho', 'Croqueur', 'ulyssigno']",Thomazinho,Croqueur,ulyssigno
Saison 5 J3,Saison 5,J3,2022-06-13 11:11:46,20220613T111146.000Z,Thomazinho,#PVJCL00P,defeat,heist,PENNY,5,2,True,teamRanked,,,,"['Thomazinho', 'Croqueur', 'ulyssigno']",Thomazinho,Croqueur,ulyssigno
Saison 5 J3,Saison 5,J3,2022-06-13 11:11:46,20220613T111146.000Z,Croqueur,#8G8YVU0VU,defeat,heist,SQUEAK,5,2,True,teamRanked,,,,"['Thomazinho', 'Croqueur', 'ulyssigno']",Thomazinho,Croqueur,ulyssigno
Saison 5 J3,Saison 5,J3,2022-06-13 11:11:46,20220613T111146.000Z,ulyssigno,#P0UULUC2R,defeat,heist,JESSIE,5,2,True,teamRanked,,,,"['Thomazinho', 'Croqueur', 'ulyssigno']",Thomazinho,Croqueur,ulyssigno
Saison 5 J3,Saison 5,J3,2022-06-13 11:19:18,20220613T111918.000Z,Croqueur,#8G8YVU0VU,defeat,gemGrab,EVE,5,2,True,teamRanked,,,,"['Croqueur', 'ulyssigno', 'Thomazinho']",Croqueur,ulyssigno,Thomazinho
Saison 5 J3,Saison 5,J3,2022-06-13 11:19:18,20220613T111918.000Z,ulyssigno,#P0UULUC2R,defeat,gemGrab,SPIKE,5,2,True,teamRanked,,,,"['Croqueur', 'ulyssigno', 'Thomazinho']",Croqueur,ulyssigno,Thomazinho
Saison 5 J3,Saison 5,J3,2022-06-13 11:19:18,20220613T111918.000Z,Thomazinho,#PVJCL00P,defeat,gemGrab,BO,5,2,True,teamRanked,,,,"['Croqueur', 'ulyssigno', 'Thomazinho']",Croqueur,ulyssigno,Thomazinho
Saison 5 J3,Saison 5,J3,2022-06-13 11:58:20,20220613T115820.000Z,mthg_,#L0VRP2G9,defeat,hotZone,SPIKE,5,2,True,teamRanked,,,,"['mthg_', 'Juliette']",mthg_,Juliette,
Saison 5 J3,Saison 5,J3,2022-06-13 11:58:20,20220613T115820.000Z,Juliette,#YQPRCLC9J,defeat,hotZone,EMZ,5,2,True,teamRanked,,,,"['mthg_', 'Juliette']",mthg_,Juliette,
Saison 5 J3,Saison 5,J3,2022-06-13 12:05:00,20220613T120500.000Z,Juliette,#YQPRCLC9J,defeat,hotZone,JESSIE,5,2,True,teamRanked,,,,"['Juliette', 'mthg_']",Juliette,mthg_,
Saison 5 J3,Saison 5,J3,2022-06-13 12:05:00,20220613T120500.000Z,mthg_,#L0VRP2G9,defeat,hotZone,SPIKE,5,2,True,teamRanked,,,,"['Juliette', 'mthg_']",Juliette,mthg_,
Saison 5 J3,Saison 5,J3,2022-06-13 12:11:15,20220613T121115.000Z,Juliette,#YQPRCLC9J,defeat,bounty,JESSIE,5,2,True,teamRanked,,,,"['Juliette', 'mthg_']",Juliette,mthg_,
Saison 5 J3,Saison 5,J3,2022-06-13 12:11:15,20220613T121115.000Z,mthg_,#L0VRP2G9,defeat,bounty,CROW,5,2,True,teamRanked,,,,"['Juliette', 'mthg_']",Juliette,mthg_,
Saison 5 J3,Saison 5,J3,2022-06-13 12:18:51,20220613T121851.000Z,Zeuss,#JQLGVVP8,defeat,gemGrab,LOLA,5,2,True,teamRanked,,,,"['Zeuss', 'Warlex']",Zeuss,Warlex,
Saison 5 J3,Saison 5,J3,2022-06-13 12:18:51,20220613T121851.000Z,Warlex,#9P8JPLG2G,defeat,gemGrab,POCO,5,2,True,teamRanked,,,,"['Zeuss', 'Warlex']",Zeuss,Warlex,
Saison 5 J3,Saison 5,J3,2022-06-13 12:23:50,20220613T122350.000Z,Zeuss,#JQLGVVP8,defeat,brawlBall,GALE,5,2,True,teamRanked,,,,"['Zeuss', 'Warlex']",Zeuss,Warlex,
